"state_code","latitude","longitude","zip_code","id","city","name","founded_at","closed_at","first_funding_at","last_funding_at","age_first_funding_year","age_last_funding_year","age_first_milestone_year","age_last_milestone_year","relationships","funding_rounds","funding_total_usd","milestones","is_CA","is_NY","is_MA","is_TX","is_otherstate","category_code","is_software","is_web","is_mobile","is_enterprise","is_advertising","is_gamesvideo","is_ecommerce","is_biotech","is_consulting","is_othercategory","has_VC","has_angel","has_roundA","has_roundB","has_roundC","has_roundD","is_top500","status"
"CA",37.779281,-122.419236,"94110","c:83265","San Francisco","Singly",2010-12-21,NA,2011-02-01,2012-04-23,0.1151,1.3397,1.8329,2.6712,24,2,8950000,2,1,0,0,0,0,"analytics",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"acquired"
"NY",40.753881,-73.978852,"10173","c:23136","New York","TxVia",2006-01-01,NA,2007-10-01,2010-10-26,1.7479,4.8192,4.0027,4.8192,8,4,55350000,2,0,1,0,0,0,"finance",0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,"acquired"
"CA",37.406914,-122.09037,"94043","c:54066","Mountain View","Blue Vector Systems",2002-01-01,2010-08-31,2005-09-21,2005-09-21,3.7233,3.7233,NA,NA,1,1,4e+06,0,1,0,0,0,0,"public_relations",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"closed"
"IL",41.878984,-87.637,"60606","c:17219","Chicago","Open Kernel Labs",2006-01-01,NA,2007-09-13,2012-07-06,1.6986,6.5151,3.2849,4.9315,3,5,10764323,3,0,0,0,0,1,"software",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,"acquired"
"NJ",40.535316,-74.521435,"8873","c:23234","Somerset","Elanti Systems",2007-01-01,2012-02-11,2008-05-29,2008-05-29,1.4082,1.4082,0,0,1,1,5500000,1,0,0,0,0,1,"software",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"closed"
"CA",37.779281,-122.419236,"94105","c:70586","San Francisco","Astrid",2008-01-01,NA,2012-04-13,2012-04-13,4.2849,4.2849,2.4164,5.5151,7,1,4e+05,2,1,0,0,0,0,"social",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,"acquired"
"CA",37.863464,-122.3153453,"94710","c:26612","Berkeley","Nordic Windpower",2007-01-01,2013-04-10,2007-10-02,2010-01-05,0.7507,3.0137,NA,NA,3,3,5.4e+07,0,1,0,0,0,0,"cleantech",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,"closed"
"GA",34.070958,-84.274733,"30009","c:57923","Alpharetta","Visiprise",1985-01-01,2009-05-03,2005-10-17,2005-10-17,20.8055,20.8055,NA,NA,2,1,3.2e+07,0,0,0,0,0,1,"software",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"closed"
"WA",39.78373,-100.445882,"98104","c:58133","Seattle","Hubspan",2000-01-01,NA,2005-10-14,2005-10-14,5.789,5.789,NA,NA,1,1,1.3e+07,0,0,0,0,0,1,"software",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"acquired"
"WA",47.614422,-122.192337,"98004","c:5587","Bellevue","iConclude",2005-01-01,NA,2005-02-01,2006-04-10,0.0849,1.2712,NA,NA,5,3,12500000,0,0,0,0,0,1,"software",1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,"acquired"
"CA",37.314002,-121.932365,"95128","c:38338","San Jose","41st Parameter",2004-01-01,NA,2006-05-08,2012-04-11,2.3507,8.2822,1.0027,8.2849,16,4,38064570,2,1,0,0,0,0,"security",0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,"acquired"
"CA",37.748676,-122.415813,"94110","c:4622","San Francisco","Aardvark",2007-07-01,2011-09-01,2007-01-01,2008-10-01,-0.4959,1.2548,2.1726,4.6,21,2,6e+06,2,1,0,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,"acquired"
"VA",38.030823,-78.48158,"22902","c:202","Charlottesville","Hotelicopter",2006-06-01,2012-08-01,2008-11-17,2011-03-31,2.4658,4.8329,0.5863,5.6164,4,2,5e+06,6,0,0,0,0,1,"web",0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"closed"
"VA",39.035298,-77.430125,"20166","c:15652","Dulles","Anystream",2000-01-01,NA,2000-01-01,2007-02-07,0,7.1068,6.0055,10.9041,9,3,5.9e+07,3,0,0,0,0,1,"software",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,"acquired"
"IL",39.78373,-100.445882,"60607","c:144825","Chicago","CakeStyle",2011-08-01,2013-08-01,2012-08-13,2012-08-13,1.0356,1.0356,0,1.0356,2,1,1e+06,2,0,0,0,0,1,"web",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"closed"
"CA",37.758062,-122.418642,"94110","c:9772","San Francisco","Fluther",2007-01-01,NA,2009-09-21,2009-09-21,2.7233,2.7233,0.9151,6.3096,5,1,6e+05,3,1,0,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"acquired"
"CT",41.853615,-72.70375,"6002","c:19101","Bloomfield","Pocket Communications Northeast",2006-01-01,2012-01-01,2008-11-01,2009-02-20,2.8356,3.1397,3.3781,3.7753,0,2,1.25e+08,2,0,0,0,0,1,"mobile",0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"closed"
"CA",34.01052,-118.495981,"60401","c:1612","Santa Monica","Goodreads",2007-01-15,NA,2007-11-01,2009-12-09,0.7945,2.9014,3.0493,6.5233,11,2,2750000,3,1,0,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,"acquired"
"CA",37.3821368,-121.970505,"95054","c:17620","Santa Clara","Woven Systems",2003-01-01,NA,2005-12-01,2007-09-25,2.9178,4.7342,NA,NA,1,2,3e+07,0,1,0,0,0,0,"network_hosting",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"acquired"
"CA",37.433646,-121.886704,"95035-6261","c:43873","Milpitas","Kolorific",2003-01-01,2012-07-07,2007-01-05,2007-01-05,4.0137,4.0137,NA,NA,0,1,7e+06,0,1,0,0,0,0,"semiconductor",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"closed"
"CA",37.45604,-122.165399,"94025","c:3986","Menlo Park","Krugle",2006-01-01,NA,2006-05-31,2006-05-31,0.411,0.411,0,2.5342,10,1,6100000,2,1,0,0,0,0,"search",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"acquired"
"CA",32.721834,-117.161797,"92101","c:61592","San Diego","Flud",2010-10-01,2013-08-08,2011-04-13,2012-09-01,0.5315,1.9205,2.2548,2.9781,12,3,2100000,2,1,0,0,0,0,"enterprise",0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,"closed"
"CA",37.779281,-122.419236,"94103","c:35236","San Francisco","Chomp",2009-09-09,NA,2009-11-01,2010-03-11,0.1452,0.5014,0.4959,3.011,10,2,2565000,3,1,0,0,0,0,"mobile",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,"acquired"
"CA",37.584103,-122.366082,"94010","c:31968","Burlingame","Origen Therapeutics",1997-01-01,2012-08-03,2007-10-03,2007-10-03,10.7589,10.7589,NA,NA,0,1,2e+06,0,1,0,0,0,0,"biotech",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"closed"
"NC",35.76524,-78.731161,"27606","c:27620","Raleigh","Inlet Technologies",2003-01-01,NA,2005-07-26,2008-09-08,2.5671,5.6904,2.0027,2.0027,3,3,22400000,1,0,0,0,0,1,"network_hosting",0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,"acquired"
"NY",40.740441,-73.993376,"10011","c:9816","New York","ShopWiki",2005-06-01,NA,2006-07-01,2006-07-01,1.0822,1.0822,6.0027,6.0027,12,1,6250000,1,0,1,0,0,0,"ecommerce",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"acquired"
"NY",40.750519,-73.993494,"10001","c:52566","New York","Fondu",2010-02-01,NA,2011-11-01,2011-11-01,1.7479,1.7479,1,2.1096,4,1,575000,2,0,1,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"acquired"
"MA",42.387597,-71.099497,"2143","c:49236","Somerville","Loudcaster",2009-08-01,2012-01-01,2009-08-01,2010-03-01,0,0.5808,0,0,1,2,53000,1,0,0,1,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"closed"
"CA",37.522281,-122.258139,"94065","c:2234","Redwood City","TwoFish",2006-01-01,NA,2006-12-01,2008-10-10,0.9151,2.7753,3.0027,3.6466,6,2,9500000,2,1,0,0,0,0,"ecommerce",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,"acquired"
"TX",40.694599,-73.990638,"78701","c:3505","Austin","Workstreamer",2009-10-01,2013-06-01,2009-01-01,2010-07-27,-0.7479,0.8192,-1.7507,0.2521,7,2,3500000,2,0,0,0,1,0,"enterprise",0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,"closed"
"NY",40.729839,-73.991781,"10003","c:56989","New York","Qwiki",2009-10-01,NA,2010-07-10,2011-03-31,0.7726,1.4959,-0.5863,3.7534,14,3,10500000,3,0,1,0,0,0,"photo_video",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,"acquired"
"CA",37.54827,-121.988572,"94538","c:28482","Fremont","Redwood Systems",2008-01-01,NA,2008-10-03,2012-05-30,0.7562,4.4137,2.7836,4.0027,14,4,34250000,2,1,0,0,0,0,"cleantech",0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,"acquired"
"MA",42.37564,-71.2358,"2451","c:40324","Waltham","Artisan Pharma",2006-01-01,NA,2006-09-06,2010-07-20,0.6795,4.5507,NA,NA,2,5,85381111,0,0,0,1,0,0,"biotech",0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,"acquired"
"MD",39.436844,-76.618704,"21093","c:1595","Timonium","Bill Me Later",2000-01-01,NA,2006-03-01,2007-12-01,6.1671,7.9205,8.0055,11.2548,6,3,1e+08,3,0,0,0,0,1,"web",0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,"acquired"
"PA",40.441694,-79.990086,"15213","c:31294","Pittsburgh","Bueda",2009-01-04,2013-06-01,2008-01-01,2010-07-01,-1.011,1.4877,0.4055,1.3205,3,2,125000,2,0,0,0,0,1,"advertising",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,"closed"
"VA",38.958402,-77.357974,"20191","c:43875","Reston","Defywire",2003-01-01,2008-05-01,2005-04-26,2007-03-27,2.3178,4.2356,-0.3342,-0.3342,2,2,10600000,1,0,0,0,0,1,"mobile",0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"closed"
"CA",37.554214,-121.977451,"94538","c:16562","Fremont","Silicon Clocks",2004-01-01,NA,2006-06-02,2009-06-08,2.4192,5.4384,2.0027,2.0027,2,3,26100000,1,1,0,0,0,0,"semiconductor",0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,"acquired"
"NY",40.762674,-73.9821315,"10019","c:18075","New York","TheMarkets",2000-01-01,NA,2007-07-12,2007-07-12,7.5315,7.5315,10.7342,10.7342,2,1,3e+07,1,0,1,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"acquired"
"IL",41.875555,-87.624421,"60606","c:86120","Chicago","Netgamix Inc",2010-09-24,2012-04-03,2011-10-15,2012-07-01,1.0575,1.7699,1.0301,1.1123,6,3,132885,2,0,0,0,0,1,"games_video",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"closed"
"CA",37.55911,-122.303493,"95054","c:12173","Santa Clara","Sentrigo",2006-10-01,NA,2007-05-08,2010-12-21,0.6,4.2247,-0.7479,4.4767,9,3,9500000,2,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,"acquired"
"CA",37.440682,-122.123103,"94303","c:44650","Palo Alto","Netli",2000-01-01,NA,2006-02-13,2006-02-13,6.1233,6.1233,6.0055,6.0055,9,1,1.8e+07,1,1,0,0,0,0,"network_hosting",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,"acquired"
"OH",39.099909,-84.504243,"45202","c:70021","Cincinnati","Define My Style",2010-02-01,2012-01-01,2011-12-02,2011-12-02,1.8329,1.8329,1.7479,1.7479,4,1,690000,1,0,0,0,0,1,"web",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"closed"
"GA",33.749099,-84.390185,"30305","c:17660","Atlanta","Firethorn",2001-01-01,NA,2006-03-01,2007-01-02,5.1644,6.0055,NA,NA,1,3,25131611,0,0,0,0,0,1,"mobile",0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"acquired"
"CA",37.404788,-121.940842,"95134","c:51745","San Jose","Wellcore",2007-01-01,2013-07-01,2010-07-12,2010-07-12,3.5288,3.5288,NA,NA,1,1,2e+06,0,1,0,0,0,0,"hardware",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"closed"
"MA",42.3634664,-71.0786638,"2142","c:25324","Cambridge","Taligen Therapeutics",2004-01-01,NA,2005-08-01,2010-08-23,1.5836,6.6466,5.0055,7.0877,4,3,78750000,2,0,0,1,0,0,"biotech",0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,"acquired"
"CA",37.551441,-122.291435,"94403","c:77","San Mateo","Adap.tv",2006-11-01,NA,2007-02-01,2011-03-28,0.2521,4.4055,3.3151,6.7918,27,5,48500000,3,1,0,0,0,0,"advertising",0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,"acquired"
"CA",37.7795182,-122.3902619,"94107","c:1895","San Francisco","Current Media",2005-01-01,2013-08-20,2005-07-29,2005-07-29,0.5726,0.5726,5.1671,8.0082,12,1,1.5e+07,2,1,0,0,0,0,"network_hosting",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"closed"
"CA",37.3166526,-122.05074,"95008","c:16593","Campbell","ParAccel",2007-01-01,NA,2007-12-10,2012-04-25,0.9397,5.3178,NA,NA,13,5,7.4e+07,0,1,0,0,0,0,"analytics",0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,"acquired"
"CA",37.783171,-122.392901,"94107-4132","c:16289","San Francisco","Arch Rock Corporation",2005-01-01,NA,2005-10-01,2007-05-02,0.7479,2.3315,2,2,6,2,1.5e+07,1,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"acquired"
"NY",37.09024,-95.712891,"10014","c:575","New York","SpiralFrog",2004-01-01,2009-03-20,2006-01-01,2007-12-01,2.0027,3.9178,3.0027,5.2192,8,3,4.5e+07,3,0,1,0,0,0,"games_video",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"closed"
"CA",37.400367,-121.985711,"95054","c:15562","Santa Clara","Plusmo",2006-06-01,NA,2008-05-01,2008-05-01,1.9178,1.9178,2.0027,2.0027,4,1,4410000,1,1,0,0,0,0,"mobile",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"acquired"
"VA",39.001619,-77.403201,"20166","c:62432","Sterling","ZipList",2010-01-01,NA,2010-01-01,2010-11-24,0,0.8959,2,2.6767,9,2,4500000,2,0,0,0,0,1,"web",0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"acquired"
"CA",37.788653,-122.401333,"94105","c:8100","San Francisco","Involver",2007-01-01,NA,2008-09-02,2010-10-14,1.6712,3.7863,4.6685,5.6849,11,3,11040000,2,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,"acquired"
"CA",37.779281,-122.419236,"94107","c:62262","San Francisco","Lionside",2009-01-01,NA,2010-11-19,2010-11-19,1.8822,1.8822,1.3288,2.9479,6,1,1600000,2,1,0,0,0,0,"games_video",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"acquired"
"NY",40.73901,-73.997259,"10011","c:3686","New York","Game Trust",2002-01-01,NA,2005-06-01,2005-11-15,3.4164,3.874,7.7534,7.7534,3,2,9e+06,1,0,1,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"acquired"
"CA",37.5484187,-122.3151646,"94403","c:82805","San Mateo","Nearbuy Systems",2010-04-01,NA,2011-07-21,2012-11-23,1.3041,2.6493,0,3.6767,4,3,3282327,2,1,0,0,0,0,"analytics",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,"acquired"
"CA",37.55818,-122.276454,"94404","c:196","Foster City","Visible Path",2002-01-01,NA,2006-03-01,2006-03-01,4.1644,4.1644,5.5836,11.3918,5,2,24700000,5,1,0,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"acquired"
"GA",33.774486,-84.385448,"30308","c:28114","Atlanta","VT Silicon",2002-01-01,2010-09-20,2007-09-12,2008-11-19,5.6986,6.8877,NA,NA,2,2,8800000,0,0,0,0,0,1,"semiconductor",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,"closed"
"CA",34.0342337,-118.4536137,"90025","c:13277","Los Angeles","GetBack",2007-09-01,2010-11-22,2008-11-06,2008-11-06,1.1836,1.1836,0.9178,0.9178,1,1,1700000,1,1,0,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"closed"
"CA",37.835676,-122.263548,"94609","c:63217","Oakland","Slipstream",2010-06-01,2013-05-01,2010-08-31,2010-08-31,0.2493,0.2493,0,0.7781,1,1,20000,2,1,0,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"closed"
"CA",37.5541073,-121.9756765,"94538","c:2534","Fremont","HipLogic",2005-01-01,NA,2008-02-08,2009-12-02,3.1041,4.9205,5.0027,8.3534,10,2,11500000,5,1,0,0,0,0,"mobile",0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"acquired"
"CA",38.279431,-122.668452,"94954","c:5264","Petaluma","Dilithium Networks",2001-01-01,2012-10-01,2003-04-23,2010-06-03,2.3068,9.4247,4.4986,11.4164,12,7,98170000,3,1,0,0,0,0,"mobile",0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,"closed"
"CA",37.7824533,-122.3879489,"94107","c:58512","San Francisco","Yobongo",2010-01-01,NA,2011-03-23,2011-03-23,1.2219,1.2219,0.7479,2.6849,2,1,1350000,3,1,0,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"acquired"
"IL",41.8851542,-87.6223183,"60601","c:12957","Chicago","Brickfish",2005-11-01,NA,2010-07-16,2010-07-16,4.7068,4.7068,2.989,6.863,17,1,940261,2,0,0,0,0,1,"software",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"acquired"
"MA",42.360253,-71.058291,"2109","c:34499","Boston","MyEnergy",2007-06-04,NA,2009-02-01,2011-02-03,1.6658,3.6712,3.6658,3.6712,12,2,4e+06,3,0,0,1,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,"acquired"
"CA",37.36883,-122.03635,"94085","c:34028","Sunnyvale","LikeList",2008-01-01,2012-12-06,2009-12-15,2009-12-15,1.9562,1.9562,1.0027,1.0027,5,1,5e+06,1,1,0,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"closed"
"VA",38.881717,-77.089398,"22201","c:23335","Arlington","Social Collective",2009-04-17,2012-03-06,2009-04-18,2009-04-18,0.0027,0.0027,0.5836,0.5836,3,1,20000,1,0,0,0,0,1,"web",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"closed"
"WA",47.60732,-122.335746,"98101","c:30526","Seattle","Pure Networks",2002-01-01,NA,2006-01-11,2006-01-11,4.0301,4.0301,3.0027,3.0027,5,1,12500000,1,0,0,0,0,1,"network_hosting",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"acquired"
"CO",39.568064,-104.977831,"80112","c:42519","Centennial","Internet Pawn",2009-01-01,2013-03-01,2010-05-05,2013-08-27,1.3397,4.6548,1.3589,1.3753,0,5,7228704,2,0,0,0,0,1,"finance",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,"closed"
"IL",41.940611,-87.835972,"60631","c:48376","Chicago","NeuroTherapeutics Pharma",2006-01-01,2013-06-01,2010-05-20,2011-12-15,4.3836,5.9562,5.4986,5.4986,5,2,5.5e+07,1,0,0,0,0,1,"biotech",0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,"closed"
"CA",37.560155,-122.285588,"94404","c:15693","San Mateo","Provade",2004-01-01,NA,2006-01-23,2010-08-11,2.063,6.6137,NA,NA,5,4,15180000,0,1,0,0,0,0,"enterprise",0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,"acquired"
"CA",37.404788,-121.940842,"95134","c:47587","San Jose","Infineta Systems",2008-01-01,2012-01-01,2010-05-07,2011-06-06,2.3479,3.4301,2.3562,4.0027,4,2,3e+07,2,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"closed"
"TX",30.268236,-97.740651,"78701","c:1669","Austin","Challenge Games",2006-01-01,NA,2008-07-10,2008-09-01,2.5233,2.6685,3.0027,4.4247,11,2,14500000,3,0,0,0,1,0,"network_hosting",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"acquired"
"CA",37.758229,-122.439512,"94114","c:421","San Francisco","Crowd Factory",2009-01-01,NA,2011-01-26,2011-01-26,2.0685,2.0685,2.5808,4.3671,6,1,6500000,3,1,0,0,0,0,"advertising",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,"acquired"
"TN",35.149022,-90.051628,"38103-4717","c:155621","Memphis","Friendsignia",2012-01-29,2013-06-01,2012-01-29,2012-01-29,0,0,0,0,2,1,15000,1,0,0,0,0,1,"web",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"closed"
"NY",40.730646,-73.986614,"10013","c:40782","New York","Vizibility",2009-07-01,NA,2010-03-24,2013-02-06,0.7288,3.6055,1.589,4.1041,5,5,4705910,3,0,1,0,0,0,"mobile",0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,"acquired"
"CA",37.5783263,-122.3485679,"94010-4031","c:51306","Burlingame","OpenFeint",2008-01-01,NA,2010-10-21,2010-10-21,2.8055,2.8055,3.0027,4.6493,6,1,3e+06,2,1,0,0,0,0,"games_video",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"acquired"
"NY",40.743808,-73.983626,"10016","c:1088","New York","Tumblr",2007-02-01,NA,2007-10-31,2012-01-01,0.7452,4.9178,3.0438,6.8411,30,6,125250000,5,0,1,0,0,0,"web",0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,"acquired"
"NY",40.730646,-73.986614,"10013","c:34522","New York","Hotlist",2008-01-01,2013-05-01,2008-05-01,2012-01-01,0.3315,4.0027,2.3644,3.6685,8,4,1449998,3,0,1,0,0,0,"social",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,"closed"
"MA",42.3751,-71.105616,"2139","c:83692","Cambridge","Crashlytics",2011-02-01,NA,2011-10-13,2012-04-10,0.6959,1.189,0.663,2.6247,5,2,6e+06,3,0,0,1,0,0,"mobile",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,"acquired"
"MN",45.006515,-93.46651,"55441","c:43831","Plymouth","BridgePoint Medical",2005-01-01,NA,2007-01-23,2011-03-25,2.0603,6.2301,NA,NA,7,3,28200000,0,0,0,0,0,1,"medical",0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,"acquired"
"CA",37.777741,-122.412198,"94104","c:28428","San Francisco","Recurve",2005-08-01,NA,2008-09-23,2010-06-17,3.1479,4.8795,5.0027,5.0027,5,2,1.4e+07,1,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,"acquired"
"TX",30.35504,-97.801083,"78730","c:17974","Austin","Conformity",2007-07-01,2009-01-01,2009-01-28,2009-01-28,1.5808,1.5808,2.2521,2.5342,14,1,3e+06,2,0,0,0,1,0,"enterprise",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"closed"
"WA",39.78373,-100.445882,"98104","c:81475","Seattle","Moprise",2010-01-01,2013-07-01,2011-07-08,2011-10-07,1.5151,1.7644,0.7479,0.7479,6,2,2238055,1,0,0,0,0,1,"enterprise",0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,"closed"
"CA",37.779281,-122.419236,"94108","c:76543","San Francisco","Plizy",2010-09-01,2013-06-01,2011-05-19,2012-12-13,0.7123,2.2849,1.9507,2.2822,5,2,5200000,2,1,0,0,0,0,"photo_video",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,"closed"
"PA",40.0708709,-75.302716,"19428","c:84161","Conshohocken","ShopRunner",2010-01-01,NA,2013-08-19,2013-08-19,3.6329,3.6329,1.1479,3.7781,4,1,7.5e+07,4,0,0,0,0,1,"ecommerce",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"acquired"
"MA",42.296111,-71.238524,"2494","c:810","Needham","RatePoint",2006-09-01,2012-02-02,2007-01-29,2010-08-20,0.411,3.9699,4.2521,5.7671,13,4,24500000,4,0,0,1,0,0,"software",1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,"closed"
"CA",33.63776,-117.855989,"92660","c:16488","Newport Beach","Digital Performance",2002-01-01,2012-10-01,2006-11-27,2010-02-05,4.9068,8.1014,NA,NA,3,3,4476171,0,1,0,0,0,0,"advertising",0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,"closed"
"TX",30.2729209,-97.7443863,"78701","c:11042","Austin","Gowalla",2007-08-28,NA,2008-02-27,2010-01-28,0.5014,2.4219,2.8192,5.8849,21,3,10400001,3,0,0,0,1,0,"web",0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"acquired"
"CO",40.138979,-105.124465,"80501","c:17633","Longmont","Copan Systems",2002-01-01,NA,2006-03-08,2009-02-17,4.1836,7.1342,5.0027,5.0027,8,3,68400000,1,0,0,0,0,1,"network_hosting",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,"acquired"
"CA",37.512318,-122.200914,"94063","c:3187","Redwood City","Replay Solutions",2004-01-01,NA,2006-12-05,2008-08-18,2.9288,4.6329,NA,NA,13,2,15200000,0,1,0,0,0,0,"software",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"acquired"
"NY",40.728425,-73.999882,"10012","c:164922","New York","Turf Geography Club",2011-01-01,2013-02-01,2011-08-15,2012-08-02,0.6192,1.5863,NA,NA,2,2,890000,0,0,1,0,0,0,"mobile",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"closed"
"CA",37.779281,-122.419236,"94108","c:81886","San Francisco","skyrockit",2001-01-01,2012-04-01,2011-07-12,2011-07-12,10.5315,10.5315,NA,NA,0,1,2600000,0,1,0,0,0,0,"mobile",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"closed"
"IL",41.800255,-88.149362,"60563","c:54585","Naperville","Cartavi",2009-01-01,NA,2012-11-13,2012-11-13,3.8685,3.8685,3.8301,4.0877,7,1,1226270,2,0,0,0,0,1,"enterprise",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,"acquired"
